GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
2139460,Once Human,"Jul 9, 2024",Mostly Positive,"| 78,491 User Reviews",Free To Play,"['Survival', 'Open World', 'Multiplayer', 'Free to Play', 'Co-op', 'Shooter', 'Post-apocalyptic', 'Base Building', 'Horror', 'Action', 'Adventure', 'Strategy', 'Simulation', '3D', 'RPG', 'MMORPG', 'Action-Adventure', 'PvP', 'Singleplayer', 'Strategy RPG']",rpg,2024-08-27 13:56
2358720,Black Myth: Wukong,"Aug 20, 2024",Overwhelmingly Positive,"| 399,057 User Reviews","NT$ 1,280.00","['Mythology', 'Action RPG', 'Action', 'RPG', 'Souls-like', 'Combat', 'Story Rich', 'Singleplayer', 'Drama', 'Action-Adventure', 'Dark Fantasy', 'Atmospheric', 'Adventure', '3D', 'Fantasy', 'Hack and Slash', 'Third Person', 'Difficult', 'Music', 'Violent']",rpg,2024-08-27 13:56
2668080,Snowbreak: Containment Zone,"Dec 25, 2023",Very Positive,"| 5,091 User Reviews",Free To Play,"['Anime', 'Third-Person Shooter', 'RPG', 'Shooter', 'Action', '3D', 'JRPG', 'Singleplayer', 'Sci-fi', 'Free to Play', 'Co-op', 'Cute', '3D Platformer', 'Online Co-Op', 'Action RPG', 'Hentai', 'Story Rich', 'Multiplayer', 'Nudity', 'Adventure']",rpg,2024-08-27 13:56
2349820,Hero's Land,"May 18, 2023",Mixed,"| 40,762 User Reviews",Free To Play,"['Survival', 'Free to Play', 'Open World', 'PvP', 'MMORPG', 'MOBA', 'Exploration', '2D Platformer', 'Roguelite', 'Tactical RPG', 'CRPG', 'Action RPG', 'Action-Adventure', 'RPG', 'Fishing', 'Top-Down', 'Cute', 'Action', 'Stylized', 'Building']",rpg,2024-08-27 13:56
1245620,ELDEN RING,"Feb 24, 2022",Very Positive,"| 697,741 User Reviews","NT$ 1,790.00","['Souls-like', 'Dark Fantasy', 'Open World', 'RPG', 'Difficult', 'Action RPG', 'Third Person', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Online Co-Op', 'Action', 'Co-op', 'PvP', 'Atmospheric', 'Great Soundtrack', 'Violent', '3D', 'Character Customization', 'Family Friendly']",rpg,2024-08-27 13:56
2344520,Diablo® IV,"Oct 17, 2023",Mostly Positive,"| 21,755 User Reviews",NT$ 945.00,"['Action RPG', 'Hack and Slash', 'Loot', 'Isometric', 'RPG', 'Online Co-Op', 'Singleplayer', 'Co-op', 'Action', 'Third Person', 'Multiplayer', 'Dungeon Crawler', 'Fantasy', 'PvE', 'Story Rich', 'Dark Fantasy', 'Gore', 'Exploration', 'Violent', 'Point & Click']",rpg,2024-08-27 13:56
230410,Warframe,,Very Positive,"| 588,591 User Reviews",Free To Play,"['Free to Play', 'Action RPG', 'Looter Shooter', 'Third-Person Shooter', 'Action', 'RPG', 'Third Person', 'Character Customization', 'Massively Multiplayer', 'Online Co-Op', 'Co-op', 'Singleplayer', 'PvE', 'Sci-fi', 'Space', 'Shooter', 'Lore-Rich', 'Hack and Slash', 'Parkour', 'Ninja']",rpg,2024-08-27 13:56
2074920,The First Descendant,"Jun 30, 2024",Mixed,"| 79,936 User Reviews",Free To Play,"['Free to Play', 'Looter Shooter', 'Multiplayer', 'Sexual Content', 'RPG', 'Third-Person Shooter', 'Action', 'Online Co-Op', 'Action RPG', 'Shooter', 'Third Person', 'Singleplayer', 'Adventure', 'Sci-fi', 'Character Customization', 'Co-op', 'PvE', 'Story Rich', 'Combat', 'Violent']",rpg,2024-08-27 13:56
835570,Conqueror's Blade,"Apr 6, 2020",Mixed,"| 30,682 User Reviews",Free To Play,"['PvP', 'Medieval', 'Massively Multiplayer', 'Action', 'Strategy', 'MMORPG', 'Sandbox', 'Free to Play', 'Character Customization', 'Alternate History', 'War', 'Wargame', 'Open World', 'RPG', 'Swordplay', 'RTS', 'Tactical', 'Third Person', 'Team-Based', 'Action RPG']",rpg,2024-08-27 13:56
1085660,Destiny 2,"Oct 1, 2019",Very Positive,"| 610,483 User Reviews",Free To Play,"['Free to Play', 'Open World', 'Looter Shooter', 'Multiplayer', 'FPS', 'MMORPG', 'Co-op', 'PvE', 'PvP', 'Shooter', 'Massively Multiplayer', 'Loot', 'First-Person', 'Sci-fi', 'Action', 'Adventure', 'Lore-Rich', 'Space', 'Competitive', 'Atmospheric']",rpg,2024-08-27 13:56
1086940,Baldur's Gate 3,"Aug 3, 2023",Overwhelmingly Positive,"| 572,188 User Reviews","NT$ 1,599.00","['RPG', 'Character Customization', 'Choices Matter', 'Story Rich', 'Turn-Based Combat', 'Dungeons & Dragons', 'CRPG', 'Adventure', 'Fantasy', 'Online Co-Op', 'Romance', 'Multiplayer', 'Strategy', 'Sexual Content', 'Singleplayer', 'Co-op Campaign', 'Class-Based', 'Dark Fantasy', 'Combat', 'Nudity']",rpg,2024-08-27 13:56
2778580,ELDEN RING Shadow of the Erdtree,"Jun 20, 2024",Mostly Positive,"| 77,730 User Reviews","NT$ 1,190.00","['Action', 'RPG', 'Souls-like', 'Difficult', 'Fantasy', 'Dark', 'Lore-Rich', 'Exploration', 'Adventure', 'Story Rich', 'Third Person', 'Singleplayer', 'PvE', 'Action RPG', 'Character Customization', 'PvP', 'Multiplayer', 'Online Co-Op', 'Co-op', '3D']",rpg,2024-08-27 13:56
2855560,流亡黯道,"Mar 1, 2024",Mixed,| 609 User Reviews,Free To Play,"['Action', 'Adventure', 'RPG', 'Action RPG', 'MMORPG', 'Dungeon Crawler', 'Hack and Slash', 'Isometric', 'Dark Fantasy', 'Loot', 'Horror', 'Character Customization', 'Inventory Management', 'PvP', 'Massively Multiplayer', 'Co-op', 'Multiplayer', 'Free to Play', 'Online Co-Op', 'Singleplayer']",rpg,2024-08-27 13:56
1091500,Cyberpunk 2077,"Dec 10, 2020",Very Positive,"| 674,672 User Reviews","NT$ 1,599.00","['Cyberpunk', 'Open World', 'Nudity', 'RPG', 'Singleplayer', 'Sci-fi', 'Futuristic', 'FPS', 'Mature', 'Story Rich', 'First-Person', 'Atmospheric', 'Exploration', 'Action', 'Violent', 'Great Soundtrack', 'Action RPG', 'Adventure', 'Character Customization', 'Immersive Sim']",rpg,2024-08-27 13:56
