GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
2139460,Once Human,"Jul 9, 2024",Mostly Positive,"| 78,491 User Reviews",Free To Play,"['Survival', 'Open World', 'Multiplayer', 'Free to Play', 'Co-op', 'Shooter', 'Post-apocalyptic', 'Base Building', 'Horror', 'Action', 'Adventure', 'Strategy', 'Simulation', '3D', 'RPG', 'MMORPG', 'Action-Adventure', 'PvP', 'Singleplayer', 'Strategy RPG']",multiplayer_online_competitive,2024-08-27 13:56
578080,PUBG: BATTLEGROUNDS,"Dec 21, 2017",Mixed,"| 2,418,945 User Reviews",Free To Play,"['Survival', 'Shooter', 'Battle Royale', 'Multiplayer', 'FPS', 'PvP', 'Third-Person Shooter', 'Action', 'Online Co-Op', 'Tactical', 'Co-op', 'First-Person', 'Strategy', 'Early Access', 'Competitive', 'Third Person', 'Team-Based', 'Difficult', 'Simulation', 'Stealth']",multiplayer_online_competitive,2024-08-27 13:56
1245620,ELDEN RING,"Feb 24, 2022",Very Positive,"| 697,741 User Reviews","NT$ 1,790.00","['Souls-like', 'Dark Fantasy', 'Open World', 'RPG', 'Difficult', 'Action RPG', 'Third Person', 'Multiplayer', 'Fantasy', 'Singleplayer', 'Online Co-Op', 'Action', 'Co-op', 'PvP', 'Atmospheric', 'Great Soundtrack', 'Violent', '3D', 'Character Customization', 'Family Friendly']",multiplayer_online_competitive,2024-08-27 13:56
2344520,Diablo® IV,"Oct 17, 2023",Mostly Positive,"| 21,755 User Reviews",NT$ 945.00,"['Action RPG', 'Hack and Slash', 'Loot', 'Isometric', 'RPG', 'Online Co-Op', 'Singleplayer', 'Co-op', 'Action', 'Third Person', 'Multiplayer', 'Dungeon Crawler', 'Fantasy', 'PvE', 'Story Rich', 'Dark Fantasy', 'Gore', 'Exploration', 'Violent', 'Point & Click']",multiplayer_online_competitive,2024-08-27 13:56
1203220,NARAKA: BLADEPOINT,"Aug 12, 2021",Mostly Positive,"| 247,691 User Reviews",Free To Play,"['Battle Royale', 'Multiplayer', 'Martial Arts', 'PvP', 'Action', 'Character Customization', 'Fighting', 'Massively Multiplayer', 'Female Protagonist', 'Survival', 'Third Person', 'Swordplay', 'Hack and Slash', 'Anime', 'Parkour', 'Adventure', 'Mature', 'Free to Play', 'Violent', 'Gore']",multiplayer_online_competitive,2024-08-27 13:56
1172470,Apex Legends™,"Nov 5, 2020",Mixed,"| 940,397 User Reviews",Free To Play,"['Free to Play', 'Battle Royale', 'Multiplayer', 'FPS', 'Shooter', 'First-Person', 'PvP', 'Action', 'Hero Shooter', 'Team-Based', 'Tactical', 'Sci-fi', 'Survival', 'Loot', 'Character Customization', 'Funny', 'Co-op', 'Lore-Rich', 'Cyberpunk', 'Cinematic']",multiplayer_online_competitive,2024-08-27 13:56
271590,Grand Theft Auto V,"Apr 13, 2015",Very Positive,"| 1,697,045 User Reviews",NT$ 480.00,"['Open World', 'Action', 'Multiplayer', 'Crime', 'Automobile Sim', 'Third Person', 'First-Person', 'Mature', 'Shooter', 'Adventure', 'Singleplayer', 'Third-Person Shooter', 'Racing', 'Co-op', 'Sandbox', 'Atmospheric', 'Funny', 'Great Soundtrack', 'Comedy', 'Moddable']",multiplayer_online_competitive,2024-08-27 13:56
1329410,雀魂麻將(MahjongSoul),"Jul 15, 2020",Mixed,"| 64,104 User Reviews",Free To Play,"['Psychological Horror', 'Souls-like', 'Horror', 'Thriller', 'Sexual Content', 'Survival Horror', 'Nudity', 'Free to Play', 'Difficult', 'FPS', 'Tabletop', 'Mature', 'Multiplayer', 'PvP', 'Anime', 'Casual', 'Mahjong', 'Cute', 'Dating Sim', 'Strategy']",multiplayer_online_competitive,2024-08-27 13:56
1085660,Destiny 2,"Oct 1, 2019",Very Positive,"| 610,483 User Reviews",Free To Play,"['Free to Play', 'Open World', 'Looter Shooter', 'Multiplayer', 'FPS', 'MMORPG', 'Co-op', 'PvE', 'PvP', 'Shooter', 'Massively Multiplayer', 'Loot', 'First-Person', 'Sci-fi', 'Action', 'Adventure', 'Lore-Rich', 'Space', 'Competitive', 'Atmospheric']",multiplayer_online_competitive,2024-08-27 13:56
1364780,Street Fighter™ 6,"Jun 1, 2023",Very Positive,"| 28,570 User Reviews","NT$ 1,680.00","['2D Fighter', 'Fighting', 'Character Customization', 'Action', 'Arcade', 'Multiplayer', 'Adventure', 'Competitive', 'PvP', 'eSports', 'Singleplayer', 'Open World', 'Local Multiplayer', 'Controller', '3D', 'Action RPG', 'Great Soundtrack', 'Martial Arts', 'Sandbox', 'LGBTQ+']",multiplayer_online_competitive,2024-08-27 13:56
236390,War Thunder,"Aug 15, 2013",Mostly Positive,"| 528,961 User Reviews",Free To Play,"['Free to Play', 'Vehicular Combat', 'Combat', 'World War II', 'VR', 'Flight', 'War', 'Military', 'Tanks', 'Naval Combat', 'Simulation', 'Multiplayer', 'Massively Multiplayer', 'Modern', 'Cold War', 'Action', 'Realistic', 'Shooter', 'Third Person', 'Third-Person Shooter']",multiplayer_online_competitive,2024-08-27 13:56
289070,Sid Meier’s Civilization® VI,"Oct 21, 2016",Very Positive,"| 235,766 User Reviews",NT$ 179.00,"['Strategy', 'Turn-Based Strategy', 'Multiplayer', 'Historical', 'Singleplayer', 'Grand Strategy', 'Turn-Based', '4X', 'War', 'Simulation', 'City Builder', 'Tactical', 'Management', 'Building', 'Great Soundtrack', 'Moddable', 'Online Co-Op', 'Co-op', 'Hex Grid', 'Atmospheric']",multiplayer_online_competitive,2024-08-27 13:56
359550,Tom Clancy's Rainbow Six® Siege,"Dec 1, 2015",Very Positive,"| 1,115,311 User Reviews",NT$ 569.00,"['FPS', 'PvP', 'eSports', 'Multiplayer', 'Tactical', 'Shooter', 'Competitive', 'Online Co-Op', 'Action', 'Hero Shooter', 'Team-Based', 'Military', 'Strategy', 'First-Person', 'War', 'Co-op', 'Realistic', 'Destruction', 'Difficult', '3D']",multiplayer_online_competitive,2024-08-27 13:56
835570,Conqueror's Blade,"Apr 6, 2020",Mixed,"| 30,682 User Reviews",Free To Play,"['PvP', 'Medieval', 'Massively Multiplayer', 'Action', 'Strategy', 'MMORPG', 'Sandbox', 'Free to Play', 'Character Customization', 'Alternate History', 'War', 'Wargame', 'Open World', 'RPG', 'Swordplay', 'RTS', 'Tactical', 'Third Person', 'Team-Based', 'Action RPG']",multiplayer_online_competitive,2024-08-27 13:56
381210,Dead by Daylight,"Jun 14, 2016",Very Positive,"| 537,145 User Reviews",NT$ 379.00,"['Horror', 'Survival Horror', 'Multiplayer', 'Online Co-Op', 'Co-op', 'Survival', 'Gore', 'Team-Based', 'Blood', 'Stealth', 'Third Person', 'Violent', 'First-Person', 'Psychological Horror', 'Action', 'Atmospheric', 'Strategy', 'Comedy', 'Mature', 'Difficult']",multiplayer_online_competitive,2024-08-27 13:56
2778580,ELDEN RING Shadow of the Erdtree,"Jun 20, 2024",Mostly Positive,"| 77,730 User Reviews","NT$ 1,190.00","['Action', 'RPG', 'Souls-like', 'Difficult', 'Fantasy', 'Dark', 'Lore-Rich', 'Exploration', 'Adventure', 'Story Rich', 'Third Person', 'Singleplayer', 'PvE', 'Action RPG', 'Character Customization', 'PvP', 'Multiplayer', 'Online Co-Op', 'Co-op', '3D']",multiplayer_online_competitive,2024-08-27 13:56
1049590,Eternal Return,"Jul 20, 2023",Mostly Positive,"| 58,420 User Reviews",Free To Play,"['Free to Play', 'Anime', 'Multiplayer', 'MOBA', 'Survival', 'PvP', 'Combat', 'Top-Down', 'Crafting', 'Action', 'Strategy', '3D', 'Tactical', 'Character Customization', 'Indie', 'MMORPG', 'Point & Click', 'eSports', 'Experimental', 'Real Time Tactics']",multiplayer_online_competitive,2024-08-27 13:56
1551360,Forza Horizon 5,"Nov 9, 2021",Very Positive,"| 174,917 User Reviews","NT$ 1,688.00","['Racing', 'Open World', 'Driving', 'Multiplayer', 'Automobile Sim', 'Realistic', 'Simulation', 'Adventure', 'Arcade', 'Exploration', 'First-Person', 'Atmospheric', 'Sports', 'Co-op', 'PvP', 'Online Co-Op', 'Singleplayer', 'Beautiful', 'Action', 'VR']",multiplayer_online_competitive,2024-08-27 13:56
1449850,Yu-Gi-Oh! Master Duel,"Jan 19, 2022",Mostly Positive,"| 76,115 User Reviews",Free To Play,"['Card Game', 'Free to Play', 'Strategy', 'Trading Card Game', 'Multiplayer', 'PvP', 'Card Battler', 'Anime', 'Simulation', 'Turn-Based Tactics', 'Tactical', 'Singleplayer', 'eSports', 'Dragons', 'Fantasy', 'PvE', '3D', '2D', 'Great Soundtrack', 'Sexual Content']",multiplayer_online_competitive,2024-08-27 13:56
728880,Overcooked! 2,"Aug 7, 2018",Very Positive,"| 46,903 User Reviews",NT$ 675.00,"['Multiplayer', 'Online Co-Op', 'Local Co-Op', 'Co-op', 'Casual', 'Funny', 'Cooking', '4 Player Local', 'Indie', 'Local Multiplayer', 'Action', 'Family Friendly', 'Cute', 'Controller', 'Comedy', 'Singleplayer', 'Difficult', 'Simulation', 'Strategy', 'Colorful']",multiplayer_online_competitive,2024-08-27 13:56
2349820,Hero's Land,"May 18, 2023",Mixed,"| 40,762 User Reviews",Free To Play,"['Survival', 'Free to Play', 'Open World', 'PvP', 'MMORPG', 'MOBA', 'Exploration', '2D Platformer', 'Roguelite', 'Tactical RPG', 'CRPG', 'Action RPG', 'Action-Adventure', 'RPG', 'Fishing', 'Top-Down', 'Cute', 'Action', 'Stylized', 'Building']",multiplayer_online_competitive,2024-08-27 13:56
1174180,Red Dead Redemption 2,"Dec 5, 2019",Very Positive,"| 562,151 User Reviews","NT$ 1,790.00","['Open World', 'Story Rich', 'Western', 'Adventure', 'Multiplayer', 'Action', 'Realistic', 'Singleplayer', 'Shooter', 'Atmospheric', 'Horses', 'Beautiful', 'Mature', 'Third-Person Shooter', 'Great Soundtrack', 'Third Person', 'Gore', 'Sandbox', 'First-Person', 'FPS']",multiplayer_online_competitive,2024-08-27 13:56
251570,7 Days to Die,"Jul 25, 2024",Very Positive,"| 230,137 User Reviews",NT$ 670.00,"['Survival', 'Zombies', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Base Building', 'Voxel', 'Post-apocalyptic', 'Online Co-Op', 'Building', 'Exploration', 'Sandbox', 'FPS', 'Simulation', 'Character Customization', 'Strategy', 'Action', 'Tower Defense', 'Procedural Generation', 'Horror']",multiplayer_online_competitive,2024-08-27 13:56
