GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
2668080,Snowbreak: Containment Zone,"Dec 25, 2023",Very Positive,"| 5,091 User Reviews",Free To Play,"['Anime', 'Third-Person Shooter', 'RPG', 'Shooter', 'Action', '3D', 'JRPG', 'Singleplayer', 'Sci-fi', 'Free to Play', 'Co-op', 'Cute', '3D Platformer', 'Online Co-Op', 'Action RPG', 'Hentai', 'Story Rich', 'Multiplayer', 'Nudity', 'Adventure']",anime,2024-08-27 13:56
1203220,NARAKA: BLADEPOINT,"Aug 12, 2021",Mostly Positive,"| 247,691 User Reviews",Free To Play,"['Battle Royale', 'Multiplayer', 'Martial Arts', 'PvP', 'Action', 'Character Customization', 'Fighting', 'Massively Multiplayer', 'Female Protagonist', 'Survival', 'Third Person', 'Swordplay', 'Hack and Slash', 'Anime', 'Parkour', 'Adventure', 'Mature', 'Free to Play', 'Violent', 'Gore']",anime,2024-08-27 13:56
1329410,雀魂麻將(MahjongSoul),"Jul 15, 2020",Mixed,"| 64,104 User Reviews",Free To Play,"['Psychological Horror', 'Souls-like', 'Horror', 'Thriller', 'Sexual Content', 'Survival Horror', 'Nudity', 'Free to Play', 'Difficult', 'FPS', 'Tabletop', 'Mature', 'Multiplayer', 'PvP', 'Anime', 'Casual', 'Mahjong', 'Cute', 'Dating Sim', 'Strategy']",anime,2024-08-27 13:56
431960,Wallpaper Engine,"Nov 16, 2018",Overwhelmingly Positive,"| 751,566 User Reviews",NT$ 120.00,"['Mature', 'Utilities', 'Software', 'Anime', 'Design & Illustration', 'Animation & Modeling', 'NSFW', 'First-Person', 'Indie', 'Memes', 'Cute', 'Action', 'Singleplayer', 'Funny', 'Early Access', 'Photo Editing', 'Sandbox', 'Horror', 'Game Development', 'Gaming']",anime,2024-08-27 13:56
1049590,Eternal Return,"Jul 20, 2023",Mostly Positive,"| 58,420 User Reviews",Free To Play,"['Free to Play', 'Anime', 'Multiplayer', 'MOBA', 'Survival', 'PvP', 'Combat', 'Top-Down', 'Crafting', 'Action', 'Strategy', '3D', 'Tactical', 'Character Customization', 'Indie', 'MMORPG', 'Point & Click', 'eSports', 'Experimental', 'Real Time Tactics']",anime,2024-08-27 13:56
1449850,Yu-Gi-Oh! Master Duel,"Jan 19, 2022",Mostly Positive,"| 76,115 User Reviews",Free To Play,"['Card Game', 'Free to Play', 'Strategy', 'Trading Card Game', 'Multiplayer', 'PvP', 'Card Battler', 'Anime', 'Simulation', 'Turn-Based Tactics', 'Tactical', 'Singleplayer', 'eSports', 'Dragons', 'Fantasy', 'PvE', '3D', '2D', 'Great Soundtrack', 'Sexual Content']",anime,2024-08-27 13:56
960170,DJMAX RESPECT V,"Mar 12, 2020",Very Positive,"| 22,763 User Reviews",NT$ 698.00,"['Rhythm', 'Music', 'Casual', 'Action', 'Anime', 'Multiplayer', 'Singleplayer', 'Competitive', 'Arcade', '2D', 'Early Access', 'Cute', 'Pixel Graphics', '3D', 'Difficult', 'Fantasy', 'PvP', 'PvE', 'Sports', 'Great Soundtrack']",anime,2024-08-27 13:56
1623730,Palworld,"Jan 19, 2024",Very Positive,"| 273,040 User Reviews",NT$ 488.00,"['Open World', 'Multiplayer', 'Survival', 'Creature Collector', 'Open World Survival Craft', 'Crafting', 'Co-op', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Automation', 'Action', 'Early Access', 'RPG', 'Anime', 'PvE', '3D', 'Indie', 'Looter Shooter', 'Hack and Slash']",anime,2024-08-27 13:56
985810,GrandChase,"Jul 28, 2021",Mixed,"| 22,794 User Reviews",Free To Play,"['Action', 'PvE', 'Free to Play', 'PvP', 'Action RPG', 'Online Co-Op', 'Casual', 'Hack and Slash', 'Character Customization', '2D Fighter', 'Multiplayer', 'Story Rich', 'Controller', ""Beat 'em up"", 'Anime', '2.5D', 'Fantasy', 'Cute', 'Massively Multiplayer', '3D Fighter']",anime,2024-08-27 13:56
1954420,RiichiCity - ACG mahjong games,"Sep 8, 2022",Mixed,"| 2,448 User Reviews",Free To Play,"['Casual', 'Sexual Content', 'Anime', 'Psychological Horror', 'Thriller', 'Card Game', 'Horror', 'Modern', 'Cute', 'Strategy', 'RTS', 'JRPG', 'Souls-like', 'Sports', 'Card Battler', 'Funny', 'Real Time Tactics', '2.5D', 'Drama', 'Board Game']",anime,2024-08-27 13:56
1672500,GUNDAM BREAKER 4,"Aug 28, 2024",,,"NT$ 1,790.00","['Action', 'Hack and Slash', 'Robots', 'RPG', 'Action RPG', '3D', 'Mechs', 'Co-op', 'Anime', 'Character Customization']",anime,2024-08-27 13:56
2429860,Living With Sister: Monochrome Fantasy,"Mar 23, 2024",Overwhelmingly Positive,"| 6,072 User Reviews",NT$ 190.00,"['Sexual Content', 'Hentai', 'Nudity', 'Cute', 'Mature', 'NSFW', 'Anime', 'FPS', 'RPG', 'JRPG', '2D', 'Singleplayer', 'Funny', 'Indie', 'Visual Novel', 'Dating Sim', 'Psychological Horror', 'Simulation', 'Souls-like', 'Gore']",anime,2024-08-27 13:56
1227890,Summer Memories,"Jun 15, 2020",Very Positive,"| 17,744 User Reviews",NT$ 79.00,"['Sexual Content', 'Nudity', 'Mature', 'Hentai', 'Pixel Graphics', 'Anime', 'FPS', 'RPG', 'Simulation', 'Visual Novel', 'Multiple Endings', 'Singleplayer', '2D', 'Time Management', 'JRPG', 'Adventure', 'RPGMaker', 'Indie', 'Funny', 'Memes']",anime,2024-08-27 13:56
2161700,Persona 3 Reload,"Feb 2, 2024",Overwhelmingly Positive,"| 18,102 User Reviews","NT$ 1,890.00","['JRPG', 'RPG', 'Anime', 'Party-Based RPG', 'Adventure', 'Turn-Based Strategy', 'Strategy', 'Dating Sim', 'Story Rich', 'Dark', 'Strategy RPG', 'Visual Novel', 'Emotional', 'Colorful', 'Turn-Based Combat', 'Mystery', 'Supernatural', 'Great Soundtrack', 'Detective', 'Multiple Endings']",anime,2024-08-27 13:56
2495450,Winter Memories,"Jan 6, 2024",Overwhelmingly Positive,"| 5,775 User Reviews",NT$ 254.00,"['Sexual Content', 'Hentai', 'Mature', 'Nudity', 'NSFW', 'FPS', 'Pixel Graphics', 'RPG', 'Anime', 'Simulation', 'Casual', 'JRPG', 'Singleplayer', 'Cute', 'Visual Novel', 'Dating Sim', 'Shooter', 'Adventure', '2D', 'Psychological Horror']",anime,2024-08-27 13:56
1446780,MONSTER HUNTER RISE,"Jan 12, 2022",Very Positive,"| 64,073 User Reviews","NT$ 1,120.00","['Action', 'RPG', 'Hunting', 'Online Co-Op', 'Multiplayer', 'Character Customization', 'Action RPG', 'Co-op', 'Singleplayer', 'Third Person', 'JRPG', 'PvE', 'Fantasy', 'Anime', '3D', 'Dragons', 'Nature', 'Atmospheric', 'Open World', 'Ninja']",anime,2024-08-27 13:56
2492430,火焰征程,"Oct 26, 2023",Mixed,| 662 User Reviews,Free To Play,"['Casual', 'Adventure', 'Action', 'Strategy', 'RPG', 'Card Game', 'Card Battler', 'Anime', 'Cartoon', 'Building', 'Atmospheric', 'Magic', 'Combat', 'PvP', 'Racing', 'Singleplayer', 'Massively Multiplayer', 'Free to Play', 'Co-op', 'Online Co-Op']",anime,2024-08-27 13:56
881020,Granblue Fantasy: Relink,"Feb 1, 2024",Very Positive,"| 31,287 User Reviews","NT$ 1,180.00","['Anime', 'JRPG', 'Action RPG', 'Action', 'Online Co-Op', 'Multiplayer', 'Fantasy', 'RPG', 'Female Protagonist', 'Third Person', 'Singleplayer', 'Spectacle fighter', '3D', 'Hack and Slash', 'Controller', 'Magic', 'Swordplay', 'Dragons', 'PvE', 'Tutorial']",anime,2024-08-27 13:56
