GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
2139460,Once Human,"Jul 9, 2024",Mostly Positive,"| 68,609 User Reviews",Free To Play,"['Survival', 'Open World', 'Multiplayer', 'Free to Play', 'Co-op', 'Shooter', 'Post-apocalyptic', 'Action', 'Base Building', 'Horror', 'Adventure', 'Strategy', 'Simulation', '3D', 'RPG', 'Action-Adventure', 'MMORPG', 'PvP', 'Singleplayer', 'Strategy RPG']",multiplayer_mmo,2024-08-13 22:37
306130,The Elder Scrolls® Online,"May 22, 2017",Very Positive,"| 122,037 User Reviews",NT$ 179.00,"['RPG', 'MMORPG', 'Open World', 'Adventure', 'Fantasy', 'Exploration', 'Multiplayer', 'Singleplayer', 'Massively Multiplayer', 'Action', 'Character Customization', 'PvP', 'PvE', 'Lore-Rich', 'Story Rich', 'Choose Your Own Adventure', 'Magic', 'Action RPG', 'Class-Based', 'Atmospheric']",multiplayer_mmo,2024-08-13 22:37
252490,Rust,"Feb 8, 2018",Very Positive,"| 902,074 User Reviews",NT$ 694.00,"['Survival', 'Crafting', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Building', 'PvP', 'Sandbox', 'Adventure', 'First-Person', 'Action', 'Nudity', 'FPS', 'Shooter', 'Co-op', 'Online Co-Op', 'Indie', 'Early Access', 'Post-apocalyptic', 'Simulation']",multiplayer_mmo,2024-08-13 22:37
835570,Conqueror's Blade,"Apr 6, 2020",Mixed,"| 30,544 User Reviews",Free To Play,"['PvP', 'Medieval', 'Massively Multiplayer', 'Action', 'Strategy', 'MMORPG', 'Sandbox', 'Free to Play', 'Character Customization', 'Alternate History', 'War', 'Wargame', 'RPG', 'Open World', 'Swordplay', 'RTS', 'Tactical', 'Third Person', 'Team-Based', 'Action RPG']",multiplayer_mmo,2024-08-13 22:37
236390,War Thunder,"Aug 15, 2013",Mostly Positive,"| 524,244 User Reviews",Free To Play,"['Free to Play', 'Vehicular Combat', 'Combat', 'World War II', 'VR', 'Flight', 'War', 'Military', 'Tanks', 'Naval Combat', 'Simulation', 'Massively Multiplayer', 'Modern', 'Multiplayer', 'Cold War', 'Action', 'Realistic', 'Shooter', 'Third-Person Shooter', 'Third Person']",multiplayer_mmo,2024-08-13 22:37
2855560,流亡黯道,"Mar 1, 2024",Mixed,| 572 User Reviews,Free To Play,"['Action', 'Adventure', 'RPG', 'Action RPG', 'MMORPG', 'Dungeon Crawler', 'Hack and Slash', 'Isometric', 'Dark Fantasy', 'Loot', 'Horror', 'Character Customization', 'Inventory Management', 'PvP', 'Massively Multiplayer', 'Co-op', 'Multiplayer', 'Free to Play', 'Online Co-Op', 'Singleplayer']",multiplayer_mmo,2024-08-13 22:37
2349820,Hero's Land,"May 18, 2023",Mixed,"| 40,366 User Reviews",Free To Play,"['Survival', 'Free to Play', 'Open World', 'PvP', 'MMORPG', 'MOBA', 'Exploration', '2D Platformer', 'Roguelite', 'Tactical RPG', 'CRPG', 'Action RPG', 'Action-Adventure', 'RPG', 'Fishing', 'Top-Down', 'Cute', 'Action', 'Stylized', 'Building']",multiplayer_mmo,2024-08-13 22:37
1151340,Fallout 76,"Apr 14, 2020",Mostly Positive,"| 60,663 User Reviews",NT$ 299.00,"['Open World', 'Dark Comedy', 'RPG', 'Post-apocalyptic', 'Multiplayer', 'Capitalism', 'Survival', 'Base Building', 'Co-op', 'Shooter', 'Horror', 'MMORPG', 'Exploration', 'FPS', 'Gore', 'Singleplayer', 'Violent', 'Atmospheric', 'Early Access', 'Great Soundtrack']",multiplayer_mmo,2024-08-13 22:37
582660,Black Desert,"Sep 14, 2021",Mostly Positive,"| 55,885 User Reviews",NT$ 200.00,"['MMORPG', 'Massively Multiplayer', 'Open World', 'RPG', 'Character Customization', 'Adventure', 'Fantasy', 'Action', 'Strategy', '3D', 'Medieval', 'Crafting', 'Atmospheric', 'Multiplayer', 'Magic', 'Simulation', 'PvP', 'Cooking', 'War', 'Combat']",multiplayer_mmo,2024-08-13 22:37
552990,World of Warships,"Nov 15, 2017",Mostly Positive,"| 141,222 User Reviews",Free To Play,"['Naval Combat', 'Free to Play', 'Naval', 'World War II', 'Massively Multiplayer', 'Multiplayer', 'Action', 'Tactical', 'PvP', 'Historical', 'Military', 'Online Co-Op', 'Team-Based', 'Realistic', 'Shooter', 'Simulation', 'PvE', 'War', 'Third-Person Shooter', 'Co-op']",multiplayer_mmo,2024-08-13 22:37
