GameID,GameName,OperationDate,Rating_Summary,Total_Number_of_Rating,Cost,Tag,Category,Datetime
2139460,Once Human,"Jul 9, 2024",Mostly Positive,"| 78,491 User Reviews",Free To Play,"['Survival', 'Open World', 'Multiplayer', 'Free to Play', 'Co-op', 'Shooter', 'Post-apocalyptic', 'Base Building', 'Horror', 'Action', 'Adventure', 'Strategy', 'Simulation', '3D', 'RPG', 'MMORPG', 'Action-Adventure', 'PvP', 'Singleplayer', 'Strategy RPG']",sim_building_automation,2024-08-27 13:56
289070,Sid Meier’s Civilization® VI,"Oct 21, 2016",Very Positive,"| 235,766 User Reviews",NT$ 179.00,"['Strategy', 'Turn-Based Strategy', 'Multiplayer', 'Historical', 'Singleplayer', 'Grand Strategy', 'Turn-Based', '4X', 'War', 'Simulation', 'City Builder', 'Tactical', 'Management', 'Building', 'Great Soundtrack', 'Moddable', 'Online Co-Op', 'Co-op', 'Hex Grid', 'Atmospheric']",sim_building_automation,2024-08-27 13:56
2162800,shapez 2,"Aug 15, 2024",Overwhelmingly Positive,"| 5,017 User Reviews",NT$ 326.00,"['Management', 'Strategy', 'Automation', 'Futuristic', 'Early Access', 'Building', 'Puzzle', 'Crafting', 'Simulation', 'Sandbox', 'Trains', 'Space', 'Transportation', 'Base Building', '3D', 'Logic', 'Singleplayer', 'Casual', 'Relaxing', 'Procedural Generation']",sim_building_automation,2024-08-27 13:56
294100,RimWorld,"Oct 17, 2018",Overwhelmingly Positive,"| 162,797 User Reviews",NT$ 529.00,"['Colony Sim', 'Base Building', 'Survival', 'Strategy', 'Sandbox', 'Management', 'Building', 'Simulation', 'Singleplayer', 'Moddable', 'City Builder', 'Open World', 'Procedural Generation', '2D', 'Sci-fi', 'Indie', 'Space', 'Tactical RPG', 'Western', 'Cartoony']",sim_building_automation,2024-08-27 13:56
813780,Age of Empires II: Definitive Edition,"Nov 14, 2019",Very Positive,"| 130,389 User Reviews",NT$ 679.00,"['Strategy', 'RTS', 'City Builder', 'Multiplayer', 'Base Building', 'Historical', 'Singleplayer', 'Medieval', 'Resource Management', 'Classic', 'Tactical', 'Real-Time', 'Co-op', 'Remake', 'Isometric', '2D', 'Replay Value', 'Action', 'Great Soundtrack', 'Adventure']",sim_building_automation,2024-08-27 13:56
251570,7 Days to Die,"Jul 25, 2024",Very Positive,"| 230,137 User Reviews",NT$ 670.00,"['Survival', 'Zombies', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Base Building', 'Voxel', 'Post-apocalyptic', 'Online Co-Op', 'Building', 'Exploration', 'Sandbox', 'FPS', 'Simulation', 'Character Customization', 'Strategy', 'Action', 'Tower Defense', 'Procedural Generation', 'Horror']",sim_building_automation,2024-08-27 13:56
1326470,Sons Of The Forest,"Feb 22, 2024",Very Positive,"| 181,263 User Reviews",NT$ 488.00,"['Survival', 'Open World', 'Multiplayer', 'Co-op', 'Survival Horror', 'Base Building', 'Horror', 'Crafting', 'First-Person', 'Exploration', 'Building', 'Adventure', 'Singleplayer', 'Atmospheric', 'Action-Adventure', 'Sandbox', 'Action', 'Simulation', 'Early Access', 'Immersive Sim']",sim_building_automation,2024-08-27 13:56
1623730,Palworld,"Jan 19, 2024",Very Positive,"| 273,040 User Reviews",NT$ 488.00,"['Open World', 'Multiplayer', 'Survival', 'Creature Collector', 'Open World Survival Craft', 'Crafting', 'Co-op', 'Adventure', 'Sandbox', 'Third-Person Shooter', 'Automation', 'Action', 'Early Access', 'RPG', 'Anime', 'PvE', '3D', 'Indie', 'Looter Shooter', 'Hack and Slash']",sim_building_automation,2024-08-27 13:56
648800,Raft,"Jun 20, 2022",Very Positive,"| 274,193 User Reviews",NT$ 468.00,"['Survival', 'Multiplayer', 'Open World Survival Craft', 'Co-op', 'Crafting', 'Open World', 'Building', 'Base Building', 'Online Co-Op', 'Adventure', 'Sandbox', 'First-Person', 'Singleplayer', 'Underwater', 'Early Access', 'Simulation', 'Action', 'Indie', 'Strategy', 'Massively Multiplayer']",sim_building_automation,2024-08-27 13:56
1621690,Core Keeper,"Mar 8, 2022",Very Positive,"| 26,042 User Reviews",NT$ 262.00,"['Online Co-Op', 'Open World Survival Craft', 'Pixel Graphics', 'Sandbox', 'Survival', 'Adventure', 'Crafting', '2D', 'Exploration', 'Building', 'Dungeon Crawler', 'Mining', 'Procedural Generation', 'Farming Sim', 'Relaxing', 'Cooking', 'Simulation', 'Atmospheric', 'Mystery', 'Casual']",sim_building_automation,2024-08-27 13:56
1466860,Age of Empires IV: Anniversary Edition,"Oct 28, 2021",Very Positive,"| 52,929 User Reviews","NT$ 1,088.00","['Strategy', 'RTS', 'Base Building', 'War', 'Multiplayer', 'Singleplayer', 'Medieval', 'Resource Management', 'City Builder', 'Historical', 'Action RTS', 'PvP', 'PvE', 'Co-op', '3D', 'Isometric', 'Management', 'Open World', 'Online Co-Op', 'Mature']",sim_building_automation,2024-08-27 13:56
413150,Stardew Valley,"Feb 26, 2016",Overwhelmingly Positive,"| 637,405 User Reviews",NT$ 398.00,"['Farming Sim', 'Pixel Graphics', 'Life Sim', 'Multiplayer', 'RPG', 'Relaxing', 'Agriculture', 'Simulation', 'Crafting', 'Sandbox', 'Indie', 'Building', 'Singleplayer', 'Casual', 'Open World', '2D', 'Cute', 'Dating Sim', 'Great Soundtrack', 'Fishing']",sim_building_automation,2024-08-27 13:56
949230,Cities: Skylines II,"Oct 24, 2023",Mixed,"| 42,208 User Reviews","NT$ 1,398.00","['Simulation', 'City Builder', 'Building', 'Singleplayer', 'Sandbox', 'Management', 'Economy', 'Strategy', 'Realistic', 'Moddable', 'Relaxing', 'Resource Management', 'Transportation', 'Casual', 'Multiplayer', 'Atmospheric', 'Early Access', 'Open World', 'Great Soundtrack', 'Mod']",sim_building_automation,2024-08-27 13:56
1222670,The Sims™ 4,"Jun 18, 2020",Very Positive,"| 147,654 User Reviews",Free To Play,"['Life Sim', 'Character Customization', 'Building', 'Multiplayer', 'Free to Play', 'Romance', 'Sandbox', 'Simulation', 'Singleplayer', 'Relaxing', 'Dating Sim', 'Casual', 'Realistic', 'Funny', 'Cute', 'Family Friendly', 'Immersive Sim', 'Fantasy', 'Adventure', 'Cartoony']",sim_building_automation,2024-08-27 13:56
1313140,Cult of the Lamb,"Aug 11, 2022",Overwhelmingly Positive,"| 73,778 User Reviews",NT$ 488.00,"['Base Building', 'Cute', 'Action Roguelike', 'Singleplayer', 'Character Customization', 'Dungeon Crawler', 'Dark Humor', 'Roguelite', 'Colony Sim', 'Building', '2D', 'Adventure', 'Action', 'Faith', 'Funny', 'Fantasy', 'Controller', 'Strategy', 'Colorful', 'Third Person']",sim_building_automation,2024-08-27 13:56
1604030,V Rising,"May 8, 2024",Very Positive,"| 85,035 User Reviews",NT$ 566.00,"['Survival', 'Open World', 'Base Building', 'Multiplayer', 'Vampire', 'Crafting', 'Online Co-Op', 'PvP', 'PvE', 'Building', 'Hack and Slash', 'Sandbox', 'Exploration', 'Massively Multiplayer', 'Action', 'Action-Adventure', 'Singleplayer', 'Dark Fantasy', 'Adventure', 'Co-op']",sim_building_automation,2024-08-27 13:56
255710,Cities: Skylines,"Mar 10, 2015",Very Positive,"| 193,315 User Reviews",NT$ 768.00,"['City Builder', 'Simulation', 'Building', 'Management', 'Strategy', 'Sandbox', 'Singleplayer', 'Moddable', 'Economy', 'Resource Management', 'Mod', 'Realistic', 'Replay Value', 'Casual', 'Modern', 'Real-Time with Pause', 'Family Friendly', 'Great Soundtrack', 'Funny', 'Action']",sim_building_automation,2024-08-27 13:56
1934680,Age of Mythology: Retold,"Sep 4, 2024",,,"NT$ 1,018.00","['Strategy', 'RTS', 'Action RTS', 'Mythology', 'Fantasy', 'Top-Down', 'Magic', 'Base Building', 'Level Editor', 'Moddable', 'PvP', 'PvE', 'Resource Management', 'Story Rich', 'Tutorial', 'Co-op', 'Multiplayer', 'Singleplayer', 'Online Co-Op', '3D']",sim_building_automation,2024-08-27 13:56
1422440,Cataclismo,"Jul 22, 2024",Very Positive,"| 1,899 User Reviews",NT$ 699.00,"['Base Building', 'Strategy', 'Simulation', 'City Builder', 'Management', 'Sandbox', 'Building', 'Resource Management', 'Grand Strategy', 'Historical', 'Colony Sim', 'Tower Defense', 'Open World', 'Dark Fantasy', 'Singleplayer', 'Moddable', '4X', 'Economy', 'RTS', 'Early Access']",sim_building_automation,2024-08-27 13:56
105600,Terraria,"May 16, 2011",Overwhelmingly Positive,"| 1,055,139 User Reviews",NT$ 188.00,"['Open World Survival Craft', 'Sandbox', 'Survival', '2D', 'Multiplayer', 'Adventure', 'Pixel Graphics', 'Crafting', 'Building', 'Exploration', 'Co-op', 'Open World', 'Online Co-Op', 'Indie', 'Action', 'RPG', 'Singleplayer', 'Replay Value', 'Platformer', 'Atmospheric']",sim_building_automation,2024-08-27 13:56
1203620,Enshrouded,"Jan 24, 2024",Very Positive,"| 49,247 User Reviews",NT$ 499.00,"['Open World', 'Survival', 'Base Building', 'Multiplayer', 'Online Co-Op', 'Crafting', 'RPG', 'Action RPG', 'Adventure', 'Building', 'Singleplayer', 'Exploration', 'Fantasy', 'Early Access', 'Sandbox', 'Character Customization', 'Action', 'PvE', '3D', 'Indie']",sim_building_automation,2024-08-27 13:56
108600,Project Zomboid,"Nov 8, 2013",Very Positive,"| 239,819 User Reviews",NT$ 328.00,"['Survival', 'Zombies', 'Open World', 'Open World Survival Craft', 'Multiplayer', 'Sandbox', 'Post-apocalyptic', 'Co-op', 'Crafting', 'Indie', 'Building', 'Simulation', 'RPG', 'Survival Horror', 'Realistic', 'Isometric', 'Singleplayer', '2D', 'Adventure', 'Early Access']",sim_building_automation,2024-08-27 13:56
346110,ARK: Survival Evolved,"Aug 27, 2017",Very Positive,"| 526,117 User Reviews",NT$ 268.00,"['Open World Survival Craft', 'Survival', 'Multiplayer', 'Open World', 'Dinosaurs', 'Crafting', 'Building', 'Adventure', 'Base Building', 'Co-op', 'Action', 'First-Person', 'Sandbox', 'Massively Multiplayer', 'Singleplayer', 'Early Access', 'RPG', 'Dragons', 'Sci-fi', 'Indie']",sim_building_automation,2024-08-27 13:56
1244460,Jurassic World Evolution 2,"Nov 9, 2021",Very Positive,"| 25,257 User Reviews","NT$ 1,288.00","['Dinosaurs', 'Building', 'Simulation', 'Management', 'Sandbox', 'Strategy', 'Singleplayer', 'City Builder', 'Economy', 'Resource Management', 'Sci-fi', 'Open World', 'Violent', 'Atmospheric', 'Sequel', 'Action', 'Multiplayer', 'Survival', 'Base Building', 'Casual']",sim_building_automation,2024-08-27 13:56
916440,Anno 1800,"Apr 16, 2019",Very Positive,"| 16,679 User Reviews","NT$ 1,699.00","['City Builder', 'Strategy', 'Simulation', 'Economy', 'Multiplayer', 'Resource Management', 'Sandbox', 'RTS', 'Exploration', 'Singleplayer', 'Management', 'Co-op', 'Historical', 'Political', 'Building', 'Choose Your Own Adventure', 'Politics', 'Choices Matter', 'Story Rich', 'Multiple Endings']",sim_building_automation,2024-08-27 13:56
2492430,火焰征程,"Oct 26, 2023",Mixed,| 662 User Reviews,Free To Play,"['Casual', 'Adventure', 'Action', 'Strategy', 'RPG', 'Card Game', 'Card Battler', 'Anime', 'Cartoon', 'Building', 'Atmospheric', 'Magic', 'Combat', 'PvP', 'Racing', 'Singleplayer', 'Massively Multiplayer', 'Free to Play', 'Co-op', 'Online Co-Op']",sim_building_automation,2024-08-27 13:56
2420240,HAREM！RANCH LIFE,"Aug 23, 2024",Mostly Positive,| 80 User Reviews,NT$ 295.00,"['Sexual Content', 'Hentai', 'Farming Sim', 'City Builder', 'Base Building', 'Cute', 'Immersive Sim', 'RPG', 'Visual Novel', 'Funny', 'Building', 'Relaxing', 'Casual', 'Simulation', 'Pixel Graphics', 'Anime', 'Singleplayer', 'Indie', 'Mature', 'Nudity']",sim_building_automation,2024-08-27 13:56
2459550,Emberward,"Jun 25, 2024",Overwhelmingly Positive,"| 1,147 User Reviews",NT$ 241.00,"['Tower Defense', 'Strategy', 'Roguelite', 'Base Building', 'Deckbuilding', 'RTS', 'Roguelike', 'Singleplayer', 'Tactical', '3D', 'Indie', 'Colorful', 'Cartoony', 'Building', 'Fantasy', 'Magic', 'Resource Management', 'Top-Down', 'Procedural Generation', 'Roguelike Deckbuilder']",sim_building_automation,2024-08-27 13:56
252490,Rust,"Feb 8, 2018",Very Positive,"| 907,366 User Reviews",NT$ 694.00,"['Survival', 'Crafting', 'Multiplayer', 'Open World', 'Open World Survival Craft', 'Building', 'PvP', 'Sandbox', 'Adventure', 'First-Person', 'Action', 'Nudity', 'FPS', 'Shooter', 'Co-op', 'Online Co-Op', 'Indie', 'Early Access', 'Post-apocalyptic', 'Simulation']",sim_building_automation,2024-08-27 13:56
1458140,Pacific Drive,"Feb 22, 2024",Very Positive,"| 10,794 User Reviews",NT$ 292.00,"['Story Rich', 'Survival', 'Driving', 'Exploration', 'Sci-fi', 'Survival Horror', 'Action', 'Adventure', 'Crafting', 'Atmospheric', 'First-Person', 'Post-apocalyptic', 'Transportation', 'Base Building', '3D', 'Sandbox', 'Simulation', 'Investigation', 'Action-Adventure', 'Building']",sim_building_automation,2024-08-27 13:56
1151340,Fallout 76,"Apr 14, 2020",Mostly Positive,"| 61,005 User Reviews","NT$ 1,199.00","['Open World', 'Dark Comedy', 'Multiplayer', 'RPG', 'Post-apocalyptic', 'Capitalism', 'Survival', 'Base Building', 'Co-op', 'Shooter', 'Horror', 'MMORPG', 'Exploration', 'FPS', 'Gore', 'Singleplayer', 'Violent', 'Atmospheric', 'Early Access', 'Great Soundtrack']",sim_building_automation,2024-08-27 13:56
4000,Garry's Mod,"Nov 29, 2006",Overwhelmingly Positive,"| 941,212 User Reviews",NT$ 278.00,"['Sandbox', 'Moddable', 'Multiplayer', 'Physics', 'Building', 'Casual', 'Funny', 'First-Person', 'Singleplayer', 'FPS', 'Simulation', 'Online Co-Op', 'Co-op', 'Shooter', 'Comedy', 'Action', 'Indie', 'PvP', 'Realistic', 'Exploration']",sim_building_automation,2024-08-27 13:56
427520,Factorio,"Aug 14, 2020",Overwhelmingly Positive,"| 149,135 User Reviews",NT$ 600.00,"['Automation', 'Base Building', 'Resource Management', 'Sandbox', 'Crafting', 'Strategy', 'Multiplayer', 'Survival', 'Management', 'Open World', 'Building', 'Co-op', '2D', 'Moddable', 'Singleplayer', 'Trains', 'Simulation', 'City Builder', 'Pixel Graphics', 'Indie']",sim_building_automation,2024-08-27 13:56
1149460,ICARUS,"Dec 3, 2021",Mostly Positive,"| 32,299 User Reviews",NT$ 566.00,"['Survival', 'Open World Survival Craft', 'Multiplayer', 'Base Building', 'Online Co-Op', 'Crafting', 'Exploration', 'Open World', 'Building', 'Co-op', 'First-Person', 'PvE', 'Space', 'Realistic', 'Mining', 'Third Person', 'Sandbox', 'Adventure', 'Nature', 'Science']",sim_building_automation,2024-08-27 13:56
